company_id,company_name,year,industry,region,revenue,net_profit,total_assets,total_liabilities,equity,operating_cash_flow,roe,roa,debt_to_equity_ratio,profit_margin,anomaly_label,credit_rating,audit_opinion,fraud_risk_score,g_index,esg_score,stock_volatility,market_cap,ownership_type,risk_category,audit_firm,financial_health_index
SZ738969,CRRC Urban Transit,2025,Transportation,Shanghai,11033.3,3211.66,20409.94,12920.93,7489.009999999998,3147.2,42.88,15.74,1.73,29.11,0,BB,Standard,0.5,9,52,0.27,36144.22,Foreign JV,Medium,Local Tier 1,0.29
SH944198,Sichuan Organic Farming Ltd.,2025,Agriculture,Zhejiang,12996.99,1587.2,27565.5,16030.75,11534.75,1740.08,13.76,5.76,1.39,12.21,0,BBB,Disclaimer,0.62,9,55,0.49,35164.86,SOE,Medium,Local Tier 2,0.1
SZ735791,Wanda Commercial Towers,2025,Real Estate,Zhejiang,10619.67,904.0,13322.73,9818.38,3504.3500000000004,910.74,25.8,6.79,2.8,8.51,0,AAA,Qualified,0.39,5,44,0.32,16255.22,Private,Low,Local Tier 2,0.16
SH351325,ICBC Capital Group,2025,Financial Services,Hebei,9116.41,-143.06,18331.59,8908.95,9422.64,-150.67,-1.52,-0.78,0.95,-1.57,0,AA,Standard,0.34,4,61,0.33,25384.44,SOE,Low,Local Tier 1,-0.01
SH540448,Haier Precision Ltd.,2025,Manufacturing,Jiangsu,9909.87,323.18,14896.99,10344.46,4552.530000000001,293.35,7.1,2.17,2.27,3.26,0,BB,Standard,0.52,9,88,0.05,28695.02,SOE,Medium,Local Tier 2,0.05
SZ213058,COFCO AgroTech Ltd.,2025,Agriculture,Shanghai,10400.76,724.66,18911.87,9319.87,9591.999999999998,675.04,7.55,3.83,0.97,6.97,0,AA,Disclaimer,0.8,1,94,0.18,32769.8,Private,High,Local Tier 2,0.06
SZ239283,Sinopharm Biotech,2025,Pharmaceuticals,Guangdong,2605.71,686.74,4327.72,3051.91,1275.8100000000004,642.22,53.83,15.87,2.39,26.36,0,AAA,Standard,0.53,4,90,0.43,7852.89,Private,Medium,Local Tier 1,0.35
SH358572,JD Global Mall,2025,Retail & E-commerce,Guangdong,10013.36,3127.09,15108.39,6815.28,8293.11,3076.08,37.71,20.7,0.82,31.23,0,BB,Standard,0.66,2,38,0.43,29996.15,Private,Medium,Local Tier 2,0.29
SH100125,ICBC Capital Group,2025,Financial Services,Guangdong,11772.59,2501.78,14240.85,4430.27,9810.58,2428.0,25.5,17.57,0.45,21.25,0,C,Standard,0.26,2,42,0.1,24296.69,Foreign JV,Low,Local Tier 1,0.22
SZ827723,Sichuan Organic Farming Ltd.,2025,Agriculture,Sichuan,7512.69,2736.12,13937.47,8648.84,5288.629999999999,2405.31,51.74,19.63,1.64,36.42,0,AA,Standard,0.42,10,87,0.26,23715.71,SOE,Medium,Local Tier 1,0.36
SH619174,Evergrande Property Dev.,2025,Real Estate,Sichuan,8101.21,1927.1,16419.38,6267.86,10151.52,1780.7,18.98,11.74,0.62,23.79,0,BBB,Standard,0.4,7,60,0.56,26687.22,Foreign JV,Low,Local Tier 1,0.15
SH626039,Tencent Cloud Holdings,2025,Technology,Zhejiang,7789.89,2175.44,16092.5,7271.57,8820.93,2375.79,24.66,13.52,0.82,27.93,0,BB,Standard,0.91,4,76,0.4,30353.22,Private,High,Local Tier 2,0.19
SH353290,PetroChina Renewables Ltd.,2025,Energy,Beijing,6511.49,801.5,13629.18,4570.48,9058.7,868.85,8.85,5.88,0.5,12.31,0,AA,Qualified,0.59,6,64,0.33,23254.12,Private,Medium,Big4,0.07
SZ207817,China Southern Logistics,2025,Transportation,Sichuan,7405.18,695.7,16063.48,10089.05,5974.43,624.92,11.64,4.33,1.69,9.39,0,A,Standard,0.5,10,79,0.16,20256.05,SOE,Medium,Local Tier 2,0.08
SH323389,Ping An Financial Holdings,2025,Financial Services,Beijing,7328.58,626.81,14063.58,10154.13,3909.4500000000007,556.44,16.03,4.46,2.6,8.55,0,B,Adverse,0.82,7,70,0.63,20811.7,SOE,High,Local Tier 2,0.1
SZ844082,Vanke Urban Assets,2025,Real Estate,Beijing,10198.87,1615.91,15431.24,6553.65,8877.59,1474.29,18.2,10.47,0.74,15.84,0,A,Standard,0.24,5,50,0.17,30546.37,SOE,Low,Local Tier 2,0.14
SZ348407,PetroChina Renewables Ltd.,2025,Energy,Beijing,3731.51,498.62,5602.71,3754.85,1847.8600000000001,481.6,26.98,8.9,2.03,13.36,0,B,Adverse,0.71,1,93,0.19,8668.27,Private,High,Local Tier 2,0.18
SZ569001,Baidu AI Systems,2025,Technology,Jiangsu,5741.12,1203.66,9145.39,4578.7,4566.69,1301.11,26.36,13.16,1.0,20.97,0,BBB,Standard,0.43,6,52,0.41,13680.98,Private,Medium,Local Tier 2,0.2
SH368823,Evergrande Property Dev.,2025,Real Estate,Zhejiang,5479.92,1093.86,9643.09,5469.51,4173.58,991.16,26.21,11.34,1.31,19.96,0,AAA,Standard,0.46,4,48,0.1,13919.56,SOE,Medium,Big4,0.19
SZ364169,PetroChina Renewables Ltd.,2025,Energy,Shenzhen,5545.94,1895.67,9365.81,4749.41,4616.4,1805.01,41.06,20.24,1.03,34.18,0,A,Standard,0.43,1,66,0.33,17051.05,SOE,Medium,Big4,0.31
SH695959,Sinopec Green Energy,2025,Energy,Shanghai,11342.44,1096.31,17179.47,5700.53,11478.940000000002,1107.77,9.55,6.38,0.5,9.67,0,BBB,Adverse,0.36,7,49,0.27,24105.62,Foreign JV,Low,Local Tier 2,0.08
SH926325,Wanda Commercial Towers,2025,Real Estate,Hebei,5437.68,1445.13,6919.81,2261.83,4657.9800000000005,1363.18,31.02,20.88,0.49,26.58,0,BBB,Standard,0.54,2,41,0.43,11429.12,SOE,Medium,Local Tier 1,0.26
SZ475862,Baidu AI Systems,2025,Technology,Jiangsu,5716.62,923.11,11918.48,7887.27,4031.209999999999,811.37,22.9,7.75,1.96,16.15,0,AA,Standard,0.54,3,81,0.21,19895.98,SOE,Medium,Local Tier 1,0.15
SZ402361,Wanda Commercial Towers,2025,Real Estate,Shenzhen,8446.55,2829.35,17095.71,8365.57,8730.14,3087.47,32.41,16.55,0.96,33.5,0,AAA,Standard,0.38,8,91,0.47,27226.03,Private,Low,Local Tier 1,0.24
SH730865,Beijing Life Sciences Inc.,2025,Pharmaceuticals,Shenzhen,9533.69,715.56,15743.43,10628.83,5114.6,733.0,13.99,4.55,2.08,7.51,0,B,Standard,0.44,10,65,0.39,19471.4,SOE,Medium,Local Tier 2,0.09
SZ534929,SinoMach Robotics,2025,Manufacturing,Jiangsu,4906.41,1551.1,6089.56,2187.61,3901.9500000000003,1484.26,39.75,25.47,0.56,31.61,0,AA,Standard,0.55,7,84,0.55,10064.72,SOE,Medium,Big4,0.33
SH730252,Vanke Urban Assets,2025,Real Estate,Hebei,15272.59,2922.6,26476.34,8442.78,18033.559999999998,2825.31,16.21,11.04,0.47,19.14,0,A,Standard,0.48,3,38,0.19,40699.04,Private,Medium,Local Tier 2,0.14
SZ719474,JD Global Mall,2025,Retail & E-commerce,Sichuan,9528.44,1678.33,18261.06,12649.0,5612.060000000001,1633.3,29.91,9.19,2.25,17.61,0,AAA,Disclaimer,0.5,10,77,0.45,33124.4,Private,Medium,Local Tier 1,0.2
SZ653790,ICBC Capital Group,2025,Financial Services,Zhejiang,10644.02,2656.58,22552.81,12297.45,10255.36,2269.73,25.9,11.78,1.2,24.96,0,BBB,Standard,0.39,9,82,0.12,44019.98,Private,Low,Local Tier 2,0.19
SZ162870,Bank of China Trust,2025,Financial Services,Hebei,2260.04,520.36,3653.34,2121.83,1531.5100000000002,444.99,33.98,14.24,1.39,23.02,0,BBB,Standard,0.59,8,57,0.23,5622.97,Private,Medium,Local Tier 1,0.24
SH358556,Ping An Financial Holdings,2025,Financial Services,Guangdong,12336.63,3043.29,21816.36,13231.8,8584.560000000001,2881.97,35.45,13.95,1.54,24.67,0,C,Standard,0.42,7,61,0.14,36141.82,Private,Medium,Big4,0.25
SZ583691,China Southern Logistics,2025,Transportation,Jiangsu,11956.39,2653.82,22036.63,15882.53,6154.1,2863.53,43.12,12.04,2.58,22.2,0,B,Adverse,0.56,6,83,0.16,29006.07,SOE,Medium,Local Tier 2,0.28
SH233166,Didi Mobility Systems,2025,Transportation,Hebei,12080.14,2559.59,26000.36,14211.61,11788.75,2183.52,21.71,9.84,1.21,21.19,0,AA,Standard,0.12,10,74,0.64,31338.81,SOE,Low,Local Tier 1,0.16
SZ456165,Ping An Financial Holdings,2025,Financial Services,Hebei,8815.52,2696.39,18174.11,10880.34,7293.77,2369.41,36.97,14.84,1.49,30.59,0,AAA,Qualified,0.31,10,42,0.19,35397.71,Private,Low,Big4,0.26
SH306627,Wanda Commercial Towers,2025,Real Estate,Guangdong,5897.09,146.19,11088.07,8090.12,2997.95,157.54,4.88,1.32,2.7,2.48,0,AA,Standard,0.7,5,88,0.55,14676.31,Foreign JV,Medium,Local Tier 2,0.03
SH397479,Vanke Urban Assets,2025,Real Estate,Hebei,7584.83,1875.22,13933.59,5687.7,8245.89,2055.1,22.74,13.46,0.69,24.72,0,AA,Standard,0.47,8,52,0.51,20919.5,Private,Medium,Local Tier 2,0.18
SH524022,Sinopec Green Energy,2025,Energy,Guangdong,6690.73,1177.62,10006.32,6209.08,3797.24,1071.28,31.01,11.77,1.64,17.6,0,A,Standard,0.33,1,52,0.27,14396.63,SOE,Low,Local Tier 1,0.21
SH749647,Tencent Cloud Holdings,2025,Technology,Guangdong,11628.77,942.48,19389.53,13050.07,6339.459999999999,914.18,14.87,4.86,2.06,8.1,0,BBB,Adverse,0.69,9,91,0.65,38447.75,Foreign JV,Medium,Local Tier 1,0.1
SZ117798,Didi Mobility Systems,2025,Transportation,Hebei,8746.13,1342.55,12365.15,5309.76,7055.389999999999,1344.68,19.03,10.86,0.75,15.35,0,BBB,Standard,0.53,2,83,0.09,17291.48,Foreign JV,Medium,Big4,0.15
SH455964,China Grain Supply Chain,2025,Agriculture,Jiangsu,8473.18,1113.83,11986.84,8866.3,3120.540000000001,997.43,35.69,9.29,2.84,13.15,0,BB,Standard,0.69,4,73,0.39,21496.05,SOE,Medium,Local Tier 1,0.22
SH255879,Ping An Financial Holdings,2025,Financial Services,Zhejiang,11732.59,3452.89,18317.15,9744.64,8572.510000000002,3545.11,40.28,18.85,1.14,29.43,0,AA,Standard,0.09,7,38,0.35,33663.32,SOE,Low,Local Tier 1,0.3
SH484302,Guangzhou Pharma Group,2025,Pharmaceuticals,Guangdong,6935.47,1383.59,9661.91,4194.54,5467.37,1497.91,25.31,14.32,0.77,19.95,0,C,Standard,0.93,3,85,0.18,13270.49,Foreign JV,High,Local Tier 1,0.2
SZ692848,Sichuan Organic Farming Ltd.,2025,Agriculture,Hebei,3611.35,779.86,4827.29,2008.81,2818.48,842.79,27.67,16.16,0.71,21.59,0,AAA,Standard,0.55,8,75,0.07,5990.71,SOE,Medium,Local Tier 1,0.22
SZ488338,Vanke Urban Assets,2025,Real Estate,Zhejiang,7509.93,1637.25,13169.57,6963.7,6205.87,1427.05,26.38,12.43,1.12,21.8,0,A,Disclaimer,0.54,2,88,0.18,17452.19,SOE,Medium,Big4,0.19
SH878685,China Grain Supply Chain,2025,Agriculture,Guangdong,4688.43,1025.85,6072.06,3034.65,3037.4100000000003,1125.18,33.77,16.89,1.0,21.88,0,BBB,Standard,0.34,8,93,0.4,9290.27,Private,Low,Local Tier 2,0.25
SH340126,PetroChina Renewables Ltd.,2025,Energy,Hebei,9932.82,2360.55,16140.57,5977.1,10163.47,2293.48,23.23,14.62,0.59,23.77,0,BBB,Standard,0.4,1,77,0.13,22417.2,SOE,Low,Local Tier 1,0.19
SH742505,Haier Precision Ltd.,2025,Manufacturing,Beijing,8280.57,2251.66,12785.98,5798.95,6987.03,2411.64,32.23,17.61,0.83,27.19,0,BBB,Standard,0.92,7,77,0.37,16903.47,Private,High,Local Tier 2,0.25
SZ323892,Beijing Life Sciences Inc.,2025,Pharmaceuticals,Sichuan,6973.36,1144.01,9843.07,5336.06,4507.009999999999,1250.92,25.38,11.62,1.18,16.41,0,A,Adverse,0.6,1,56,0.16,19666.05,Private,Medium,Local Tier 2,0.18
SZ530886,Guangzhou Pharma Group,2025,Pharmaceuticals,Jiangsu,4878.5,474.23,6115.42,3432.66,2682.76,474.8,17.68,7.75,1.28,9.72,0,A,Standard,0.37,5,66,0.22,7344.05,Private,Low,Local Tier 1,0.13
SZ612930,Bank of China Trust,2025,Financial Services,Shenzhen,5335.61,1478.59,8130.53,3134.21,4996.32,1567.76,29.59,18.19,0.63,27.71,0,AA,Standard,0.19,5,81,0.33,10127.06,Private,Low,Local Tier 1,0.24
SH761536,PetroChina Renewables Ltd.,2025,Energy,Beijing,7359.53,1774.18,14584.96,9754.62,4830.339999999998,1649.41,36.73,12.16,2.02,24.11,0,AAA,Qualified,0.19,1,67,0.13,22422.7,Private,Low,Big4,0.24
SZ657709,PetroChina Renewables Ltd.,2025,Energy,Beijing,11230.13,1293.19,18770.95,6064.35,12706.6,1127.64,10.18,6.89,0.48,11.52,0,AAA,Standard,0.39,7,63,0.06,29643.57,SOE,Low,Local Tier 1,0.09
SH950884,Evergrande Property Dev.,2025,Real Estate,Shenzhen,7380.79,1690.86,11675.49,8156.15,3519.34,1593.0,48.04,14.48,2.32,22.91,0,A,Standard,0.63,6,78,0.49,22110.22,Private,Medium,Big4,0.31
SZ918609,CRRC Urban Transit,2025,Transportation,Guangdong,11275.42,2657.12,15501.09,5917.49,9583.6,2572.93,27.73,17.14,0.62,23.57,0,AAA,Standard,0.68,4,66,0.4,22762.78,Private,Medium,Local Tier 1,0.22
SH422597,Sinopharm Biotech,2025,Pharmaceuticals,Hebei,7078.67,1484.86,13358.23,4041.59,9316.64,1560.39,15.94,11.12,0.43,20.98,0,AAA,Standard,0.45,4,92,0.38,17799.42,Private,Medium,Local Tier 1,0.14
SH927470,Vanke Urban Assets,2025,Real Estate,Zhejiang,12431.24,2711.04,18602.81,10561.75,8041.060000000001,2399.56,33.71,14.57,1.31,21.81,0,BB,Standard,0.32,7,63,0.09,36834.33,Private,Low,Local Tier 2,0.24
SZ980162,China National PowerGrid,2025,Energy,Shenzhen,8638.9,1343.31,11784.84,6130.21,5654.63,1342.07,23.76,11.4,1.08,15.55,0,AA,Standard,0.54,1,94,0.09,17399.19,SOE,Medium,Local Tier 2,0.18
SH251188,JD Global Mall,2025,Retail & E-commerce,Shanghai,8696.8,1573.76,17873.05,11753.79,6119.259999999998,1383.63,25.72,8.81,1.92,18.1,0,C,Standard,0.41,1,51,0.16,30991.43,Foreign JV,Medium,Local Tier 1,0.17
SH760194,China Southern Logistics,2025,Transportation,Beijing,5425.58,1197.99,6617.9,2842.13,3775.7699999999995,1072.59,31.73,18.1,0.75,22.08,0,AAA,Standard,0.61,9,62,0.14,9091.42,Private,Medium,Local Tier 1,0.25
SZ528438,China National PowerGrid,2025,Energy,Jiangsu,11358.5,3313.61,15218.78,7038.85,8179.93,3503.3,40.51,21.77,0.86,29.17,0,BBB,Standard,0.3,6,68,0.27,19933.43,SOE,Low,Local Tier 1,0.31
SH965344,Guangzhou Pharma Group,2025,Pharmaceuticals,Sichuan,9750.9,2924.59,19317.77,13913.07,5404.700000000001,3045.09,54.11,15.14,2.57,29.99,0,AAA,Standard,0.21,1,68,0.31,25952.77,Private,Low,Local Tier 2,0.35
SH401522,Beijing Life Sciences Inc.,2025,Pharmaceuticals,Jiangsu,10406.46,-24.8,14819.82,5101.78,9718.04,-23.37,-0.26,-0.17,0.52,-0.24,0,C,Qualified,0.88,10,83,0.38,26719.17,SOE,High,Big4,-0.0
SZ340464,China Grain Supply Chain,2025,Agriculture,Shanghai,10002.68,1460.65,20696.75,11559.06,9137.69,1304.73,15.98,7.06,1.26,14.6,0,A,Standard,0.0,10,38,0.23,30208.33,Foreign JV,Low,Local Tier 1,0.12
SZ395283,China Grain Supply Chain,2025,Agriculture,Jiangsu,7373.9,1016.69,11253.94,8303.01,2950.9300000000003,1042.9,34.45,9.03,2.81,13.79,0,AAA,Qualified,0.59,3,38,0.27,19745.22,Private,Medium,Local Tier 2,0.22
SH198339,Wanda Commercial Towers,2025,Real Estate,Guangdong,8817.33,1240.84,12961.86,8636.42,4325.4400000000005,1133.88,28.69,9.57,2.0,14.07,0,A,Qualified,0.33,6,62,0.71,24774.39,SOE,Low,Local Tier 1,0.19
SH827127,CRRC Urban Transit,2025,Transportation,Jiangsu,6851.61,145.54,10816.04,5207.28,5608.760000000001,126.07,2.59,1.35,0.93,2.12,0,A,Standard,0.53,3,72,0.58,13001.2,Private,Medium,Local Tier 1,0.02
SH745404,Evergrande Property Dev.,2025,Real Estate,Sichuan,11017.27,1897.6,17645.65,13009.78,4635.870000000001,1807.81,40.93,10.75,2.81,17.22,0,A,Qualified,0.74,4,85,0.22,28823.41,SOE,High,Local Tier 2,0.26
SH614945,Didi Mobility Systems,2025,Transportation,Guangdong,10220.94,1419.32,18999.65,14155.32,4844.330000000002,1477.02,29.3,7.47,2.92,13.89,0,BBB,Adverse,0.51,2,71,0.39,31855.24,Private,Medium,Local Tier 1,0.18
SZ455631,ICBC Capital Group,2025,Financial Services,Guangdong,2814.09,720.97,4605.43,2265.4,2340.03,676.73,30.81,15.65,0.97,25.62,0,BBB,Qualified,0.59,3,80,0.24,8840.92,SOE,Medium,Local Tier 1,0.23
SH999977,Didi Mobility Systems,2025,Transportation,Shanghai,12844.97,3861.24,20390.01,8951.24,11438.769999999999,3362.7,33.76,18.94,0.78,30.06,0,C,Standard,0.87,1,41,0.17,35249.29,SOE,High,Local Tier 1,0.26
SZ870888,Sinopec Green Energy,2025,Energy,Shenzhen,9931.75,1461.16,15898.73,5132.14,10766.59,1532.36,13.57,9.19,0.48,14.71,0,A,Qualified,0.59,7,79,0.14,25504.82,Private,Medium,Local Tier 1,0.11
SH297594,Guangzhou Pharma Group,2025,Pharmaceuticals,Shenzhen,10533.67,2050.39,12968.37,7740.49,5227.880000000001,2061.93,39.22,15.81,1.48,19.47,0,BBB,Standard,0.38,6,86,0.11,20231.24,Private,Low,Local Tier 2,0.28
SH706232,Sinopec Green Energy,2025,Energy,Zhejiang,9304.1,1445.0,15073.26,8307.53,6765.73,1392.34,21.36,9.59,1.23,15.53,0,AA,Standard,0.5,4,76,0.16,27488.17,Private,Medium,Local Tier 1,0.15
SH193138,Tencent Cloud Holdings,2025,Technology,Shanghai,10622.68,2911.15,17541.42,10424.49,7116.9299999999985,2748.66,40.9,16.6,1.46,27.41,0,AAA,Standard,0.49,4,91,0.19,33447.87,SOE,Medium,Local Tier 2,0.29
SH107407,China National PowerGrid,2025,Energy,Beijing,9849.16,1391.17,18365.3,9612.23,8753.07,1203.04,15.89,7.57,1.1,14.12,0,C,Standard,0.35,3,36,0.28,28409.24,SOE,Low,Local Tier 1,0.12
SH799764,Haier Precision Ltd.,2025,Manufacturing,Zhejiang,3734.01,742.46,7386.58,2784.31,4602.27,730.47,16.13,10.05,0.6,19.88,0,AAA,Standard,0.67,3,51,0.18,13803.98,Private,Medium,Local Tier 1,0.13
SZ583596,Wanda Commercial Towers,2025,Real Estate,Jiangsu,9330.4,840.32,15562.89,8831.98,6730.91,827.96,12.48,5.4,1.31,9.01,0,A,Standard,0.67,5,56,0.28,23294.06,SOE,Medium,Local Tier 1,0.09
SH593357,Haier Precision Ltd.,2025,Manufacturing,Beijing,10610.32,1700.53,13828.54,7724.28,6104.260000000001,1570.76,27.86,12.3,1.27,16.03,0,AA,Standard,0.6,8,78,0.15,25546.32,Private,Medium,Local Tier 1,0.2
SZ297604,PetroChina Renewables Ltd.,2025,Energy,Beijing,9969.23,1885.96,21167.43,11702.19,9465.24,1608.25,19.93,8.91,1.24,18.92,0,A,Standard,0.34,3,70,0.49,34621.41,SOE,Low,Local Tier 1,0.14
SH989883,COFCO AgroTech Ltd.,2025,Agriculture,Shenzhen,9699.34,1864.22,20400.29,9856.01,10544.28,1903.42,17.68,9.14,0.93,19.22,0,AA,Standard,0.33,2,74,0.21,32211.7,Private,Low,Local Tier 1,0.13
SZ478628,Guangzhou Pharma Group,2025,Pharmaceuticals,Beijing,7697.29,1228.35,11877.75,8575.47,3302.2800000000007,1341.83,37.2,10.34,2.6,15.96,0,AA,Standard,0.3,5,44,0.63,20681.28,SOE,Low,Local Tier 1,0.24
SZ353438,Suning Group Co.,2025,Retail & E-commerce,Guangdong,9122.22,2145.13,16362.48,8997.95,7364.529999999999,1958.47,29.13,13.11,1.22,23.52,0,B,Standard,0.93,9,62,0.29,27622.48,Private,High,Local Tier 1,0.21
SH168308,JD Global Mall,2025,Retail & E-commerce,Beijing,7420.86,1963.26,15736.21,7971.89,7764.319999999999,1962.49,25.29,12.48,1.03,26.46,0,A,Disclaimer,0.57,9,89,0.1,26770.65,Private,Medium,Local Tier 2,0.19
SH444155,China Southern Logistics,2025,Transportation,Hebei,16094.23,1074.27,31338.4,21369.28,9969.120000000003,1180.68,10.78,3.43,2.14,6.67,0,BBB,Standard,0.41,9,91,0.33,62381.28,SOE,Medium,Local Tier 1,0.07
SH380475,China National Steel Corp.,2025,Manufacturing,Jiangsu,8267.17,837.75,11284.45,4848.92,6435.530000000001,787.48,13.02,7.42,0.75,10.13,0,C,Qualified,0.26,6,51,0.07,20363.02,Private,Low,Local Tier 1,0.1
SH164879,Sichuan Organic Farming Ltd.,2025,Agriculture,Shanghai,10700.1,794.27,14145.14,4400.41,9744.73,844.15,8.15,5.62,0.45,7.42,0,BBB,Standard,0.44,1,92,0.17,24337.5,Private,Medium,Local Tier 1,0.07
SZ187085,Vanke Urban Assets,2025,Real Estate,Shenzhen,5730.42,321.72,11662.66,5696.37,5966.29,310.33,5.39,2.76,0.95,5.61,0,B,Qualified,0.49,3,41,0.23,17578.13,Private,Medium,Local Tier 2,0.04
SZ822181,Sinopharm Biotech,2025,Pharmaceuticals,Zhejiang,4313.42,1208.99,8447.88,2905.04,5542.839999999999,1081.34,21.81,14.31,0.52,28.03,0,A,Disclaimer,0.68,2,37,0.29,15152.71,Private,Medium,Big4,0.18
SH560359,Didi Mobility Systems,2025,Transportation,Shanghai,4529.63,771.0,8307.56,4585.8,3721.7599999999993,695.7,20.72,9.28,1.23,17.02,0,BBB,Standard,0.52,7,93,0.19,15832.5,Private,Medium,Local Tier 2,0.15
SH563770,Sinopec Green Energy,2025,Energy,Guangdong,7575.66,1705.92,12281.67,6141.62,6140.05,1696.23,27.78,13.89,1.0,22.52,0,AA,Adverse,0.27,7,85,0.45,18399.76,SOE,Low,Big4,0.21
SZ627422,China National PowerGrid,2025,Energy,Shanghai,3272.79,625.12,4170.33,3011.16,1159.17,659.91,53.93,14.99,2.6,19.1,0,AA,Qualified,0.51,10,62,0.4,8256.69,SOE,Medium,Big4,0.34
SH684271,Sinopharm Biotech,2025,Pharmaceuticals,Beijing,10084.17,2007.27,12111.53,6634.87,5476.660000000001,1944.81,36.65,16.57,1.21,19.91,0,C,Standard,0.17,3,50,0.31,15499.4,Private,Low,Local Tier 2,0.27
SZ129104,Beijing Life Sciences Inc.,2025,Pharmaceuticals,Shenzhen,6321.29,662.26,10966.63,6334.56,4632.069999999999,616.39,14.3,6.04,1.37,10.48,0,BBB,Standard,0.72,5,89,0.2,14006.48,Private,High,Local Tier 1,0.1
SZ840903,Sinopec Green Energy,2025,Energy,Jiangsu,15273.98,5086.57,31176.49,23035.18,8141.310000000001,5394.24,62.48,16.32,2.83,33.3,0,BB,Standard,0.76,3,85,0.26,56067.28,SOE,High,Local Tier 1,0.39
SZ604648,Ping An Financial Holdings,2025,Financial Services,Shanghai,9666.54,944.04,21069.04,11435.12,9633.92,958.78,9.8,4.48,1.19,9.77,0,BB,Standard,0.62,1,89,0.57,30359.7,Private,Medium,Local Tier 1,0.07
SZ240631,China Southern Logistics,2025,Transportation,Shanghai,9032.12,1585.53,19265.06,12547.47,6717.590000000002,1479.98,23.6,8.23,1.87,17.55,0,BB,Standard,0.0,5,56,0.25,25960.43,Private,Low,Local Tier 1,0.16
SZ615121,ZTE Semicon Co.,2025,Technology,Zhejiang,6826.94,970.33,10289.49,4659.89,5629.599999999999,880.01,17.24,9.43,0.83,14.21,0,AA,Standard,0.46,2,51,0.17,15948.62,Private,Medium,Local Tier 2,0.13
SZ635439,Tencent Cloud Holdings,2025,Technology,Guangdong,6659.09,1048.89,12542.93,6199.52,6343.41,956.6,16.54,8.36,0.98,15.75,0,AA,Standard,0.53,6,39,0.3,18552.52,Foreign JV,Medium,Big4,0.12
SH633572,ICBC Capital Group,2025,Financial Services,Beijing,5888.41,951.07,10111.82,7036.77,3075.0499999999993,1015.75,30.93,9.41,2.29,16.15,0,AA,Standard,0.0,5,88,0.13,13938.27,SOE,Low,Local Tier 1,0.2
SZ628159,Didi Mobility Systems,2025,Transportation,Shenzhen,7556.19,537.69,12285.65,6367.02,5918.629999999999,527.25,9.08,4.38,1.08,7.12,0,AA,Standard,0.34,10,75,0.29,20607.07,Private,Low,Big4,0.07
SZ880219,China National Steel Corp.,2025,Manufacturing,Jiangsu,10218.3,808.81,16608.91,9163.91,7445.0,828.72,10.86,4.87,1.23,7.92,0,AA,Standard,0.38,2,73,0.13,29054.97,Private,Low,Big4,0.08
SZ993473,Vanke Urban Assets,2025,Real Estate,Shenzhen,7597.0,810.38,9848.27,6558.48,3289.790000000001,871.18,24.63,8.23,1.99,10.67,0,AA,Standard,0.58,7,93,0.29,13867.73,Private,Medium,Local Tier 1,0.16
SH861945,PetroChina Renewables Ltd.,2025,Energy,Hebei,6919.79,1425.05,10582.26,5148.55,5433.71,1372.06,26.23,13.47,0.95,20.59,0,AAA,Standard,0.44,2,42,0.11,12705.23,SOE,Medium,Big4,0.2
SZ685254,Suning Group Co.,2025,Retail & E-commerce,Shanghai,4498.17,433.51,8137.23,2582.95,5554.28,384.49,7.8,5.33,0.47,9.64,0,B,Standard,0.56,8,46,0.56,14242.62,SOE,Medium,Big4,0.07
SZ833721,CRRC Urban Transit,2025,Transportation,Sichuan,5079.84,882.63,9796.14,3518.19,6277.949999999999,826.84,14.06,9.01,0.56,17.38,0,BBB,Standard,0.35,6,62,0.1,13833.16,SOE,Low,Big4,0.12
SH872889,Baidu AI Systems,2025,Technology,Hebei,3532.13,381.18,7240.63,4771.84,2468.79,370.96,15.44,5.26,1.93,10.79,0,BBB,Standard,0.77,4,42,0.73,12877.11,Private,High,Local Tier 2,0.1
SZ849558,CRRC Urban Transit,2025,Transportation,Sichuan,8630.57,1840.89,16396.43,8517.65,7878.780000000001,1967.4,23.37,11.23,1.08,21.33,0,A,Standard,0.22,7,40,0.27,30335.31,Private,Low,Local Tier 2,0.17
SZ955777,China National PowerGrid,2025,Energy,Beijing,4331.12,1057.29,9089.51,3622.78,5466.73,1065.46,19.34,11.63,0.66,24.41,0,B,Disclaimer,0.61,3,53,0.05,17611.3,Private,Medium,Local Tier 1,0.15
SZ836521,Sichuan Organic Farming Ltd.,2025,Agriculture,Beijing,13868.26,1402.41,19750.1,12344.81,7405.289999999999,1260.43,18.94,7.1,1.67,10.11,0,C,Standard,0.95,8,40,0.56,25571.82,Private,High,Big4,0.13
SH593309,China National Steel Corp.,2025,Manufacturing,Hebei,14221.69,1755.93,25460.6,8727.54,16733.059999999998,1704.34,10.49,6.9,0.52,12.35,0,BBB,Standard,0.47,1,43,0.34,36442.92,SOE,Medium,Big4,0.09
SZ270565,China Grain Supply Chain,2025,Agriculture,Sichuan,10950.2,1084.24,17196.98,10517.29,6679.689999999999,1057.47,16.23,6.3,1.57,9.9,0,AAA,Adverse,0.48,1,47,0.52,28537.25,Private,Medium,Local Tier 1,0.11
